race_date,track,race_no,race_key,runner_key,horse,horse_key,saddlecloth,barrier,jockey,trainer,model_rank,win_pct,fair_price,live_price,edge_pct,positive_1,positive_1_value,positive_2,positive_2_value,positive_3,positive_3_value,risk_1,risk_1_value,risk_2,risk_2_value,risk_3,risk_3_value,why_ranked_here,runner_profile_summary,projection_confidence_score,profile_confidence_score,market_confidence_score,data_quality_score,connection_confidence_score,final_confidence_score,confidence_band,confidence_explanation,last_5_ratings,last_5_rating_dates,rating_trend,rating_trend_delta,last_5_finish_positions,last_5_tracks,trend_label,trend_summary,rating_source_method,race_tempo,race_shape_label,race_shape_story,pace_advantage_runner,late_power_beneficiary,pressure_risk_runner,leader_count,on_pace_count,midfield_count,backmarker_count,explainability_feed_status,built_at,connection_score,connection_band,connection_positive_1,connection_positive_1_value,connection_positive_2,connection_positive_2_value,connection_risk_1,connection_risk_1_value,connection_narrative,market_expectation_label,sp_expectation_delta,trainer_track_sr,jockey_track_sr,combo_sr,combo_track_sr,sp_sample_starts,connection_summary_for_decision_engine,explainability_v1_2_status
2026-06-20,DONALD,1,2026-06-20_DONALD_R1,2026-06-20_DONALD_R1_CATTLEMANSBAR,CATTLEMAN'S BAR,CATTLEMANSBAR,1,6,TEO NUGENT,PAUL PREUSKER,12,4.74,21.08,0.0,,,,,,,,Projection Gap,-19.75,Distance Fit,0.0,Condition Fit,0.0,"Rank #12: strongest supports are limited positive evidence. Main risks are Projection Gap -19.75, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map OFF PACE | Action NO MARKET,90.0,53.0,45.0,93.33,95.0,72.75,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 72.8 uses existing confidence where available; otherwise explanatory decomposition.,43.42,2025-12-21,INSUFFICIENT_HISTORY,0.0,6,HORSHAM,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,performance_rating_v6_research,EVEN,CONTROLLED SPEED MAP,Tempo profiles as even with 1 leader(s) and 8 on-pace runner(s). Map advantage: ENZO CHARLEY. Pressure risk: ENZO CHARLEY.,ENZO CHARLEY,,ENZO CHARLEY,1,8,5,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,33,NEGATIVE,,,,,Underperforms SP,-32.8 pts from 11,Market expectation risk: this connection has underperformed starting-price expectation from available history.,UNDERPERFORMS_MARKET,-32.7629,6.4103,25.0,2.9412,,11,Market expectation risk: this connection has underperformed starting-price expectation from available history.,COMPLETE
2026-06-20,DONALD,1,2026-06-20_DONALD_R1,2026-06-20_DONALD_R1_FERRARIO,FERRARIO,FERRARIO,3,14,WILL GORDON,PATRICK PAYNE,14,1.69,59.02,0.0,,Late Power,+0.2,,,,,Runner Profile DNA,0.0,Distance Fit,0.0,Condition Fit,0.0,"Rank #14: strongest supports are Late Power +0.2. Main risks are Runner Profile DNA 0.0, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map BACKMARKER | Action NO MARKET,45.0,29.0,45.0,80.0,95.0,51.25,MODERATE,MODERATE confidence. Strongest component is connection 95.0. Weakest component is profile 29.0. Final confidence 51.2 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,EVEN,CONTROLLED SPEED MAP,Tempo profiles as even with 1 leader(s) and 8 on-pace runner(s). Map advantage: ENZO CHARLEY. Pressure risk: ENZO CHARLEY.,ENZO CHARLEY,,ENZO CHARLEY,1,8,5,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,96,ELITE,Trainer/Jockey combo,20.6% from 180,Combo at track,50.0% from 6,,,Connection profile is strong: Trainer/Jockey combo 20.6% from 180 and combo at track 50.0% from 6 and outperform market expectation.,OUTPERFORMS_MARKET,12.8889,24.3902,22.2222,20.5556,50.0,69,Connection profile is strong: Trainer/Jockey combo 20.6% from 180 and combo at track 50.0% from 6 and outperform market expectation.,COMPLETE
2026-06-20,DONALD,1,2026-06-20_DONALD_R1,2026-06-20_DONALD_R1_FIERCEFIASCO,FIERCE FIASCO,FIERCEFIASCO,4,7,RYAN HURDLE,ANDREW NOBLET,1,9.83,10.18,0.0,,Projection Gap,+10.26,Distance Fit,62.0,Projected Speed,55.0,Condition Fit,0.0,Sectionals,25.0,Runner Profile DNA,36.3,"Rank #1: strongest supports are Projection Gap +10.26, Distance Fit 62.0, Projected Speed 55.0. Main risks are Condition Fit 0.0, Sectionals 25.0, Runner Profile DNA 36.3.",Profile NEGATIVE | Map OFF PACE | Action NO MARKET,90.0,73.3,45.0,93.33,95.0,77.82,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 77.8 uses existing confidence where available; otherwise explanatory decomposition.,,2026-06-01 > 2026-05-15 > 2025-10-26 > 2025-10-08 > 2025-10-03,INSUFFICIENT_HISTORY,0.0,2 > 4 > 8 > 8 > SCR,BET365 PARK KILMORE > BET365 PARK KILMORE > SALE > SALE > WARRNAMBOOL,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,EVEN,CONTROLLED SPEED MAP,Tempo profiles as even with 1 leader(s) and 8 on-pace runner(s). Map advantage: ENZO CHARLEY. Pressure risk: ENZO CHARLEY.,ENZO CHARLEY,,ENZO CHARLEY,1,8,5,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,40,NEGATIVE,,,,,Jockey track,5.3% from 38,Connection profile is under pressure: Jockey track 5.3% from 38.,INSUFFICIENT_SP_SAMPLE,-43.4783,0.0,5.2632,0.0,,1,Connection profile is under pressure: Jockey track 5.3% from 38.,COMPLETE
2026-06-20,DONALD,1,2026-06-20_DONALD_R1,2026-06-20_DONALD_R1_JOHNBULL,JOHN BULL,JOHNBULL,6,15,MITCHELL AITKEN,BRENT STANLEY,15,1.69,59.02,0.0,,Late Power,+0.24,,,,,Runner Profile DNA,0.0,Distance Fit,0.0,Condition Fit,0.0,"Rank #15: strongest supports are Late Power +0.24. Main risks are Runner Profile DNA 0.0, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map BACKMARKER | Action NO MARKET,45.0,29.0,45.0,80.0,95.0,51.25,MODERATE,MODERATE confidence. Strongest component is connection 95.0. Weakest component is profile 29.0. Final confidence 51.2 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,EVEN,CONTROLLED SPEED MAP,Tempo profiles as even with 1 leader(s) and 8 on-pace runner(s). Map advantage: ENZO CHARLEY. Pressure risk: ENZO CHARLEY.,ENZO CHARLEY,,ENZO CHARLEY,1,8,5,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,28,POOR,,,,,Trainer/Jockey combo,0.0% from 8,Connection profile is under pressure: Trainer/Jockey combo 0.0% from 8.,INSUFFICIENT_SP_SAMPLE,,0.0,4.878,0.0,0.0,0,Connection profile is under pressure: Trainer/Jockey combo 0.0% from 8.,COMPLETE
2026-06-20,DONALD,1,2026-06-20_DONALD_R1,2026-06-20_DONALD_R1_MANZORAY,MANZORAY,MANZORAY,7,3,ALANA KELLY,TIMOTHY MCGUIGAN,4,8.78,11.39,0.0,,Projection Gap,+2.56,Profile,+0.9,,,Distance Fit,0.0,Condition Fit,0.0,Runner Profile DNA,15.6,"Rank #4: strongest supports are Projection Gap +2.56, Profile +0.9. Main risks are Distance Fit 0.0, Condition Fit 0.0, Runner Profile DNA 15.6.",Profile POOR | Map PACE | Action NO MARKET,72.68,52.6,45.0,93.33,95.0,67.45,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 67.5 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,EVEN,CONTROLLED SPEED MAP,Tempo profiles as even with 1 leader(s) and 8 on-pace runner(s). Map advantage: ENZO CHARLEY. Pressure risk: ENZO CHARLEY.,ENZO CHARLEY,,ENZO CHARLEY,1,8,5,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,47,NEUTRAL,,,,,Jockey condition,3.4% from 119,Connection profile is under pressure: Jockey condition 3.4% from 119.,INSUFFICIENT_SP_SAMPLE,,,8.1081,,,0,Connection profile is under pressure: Jockey condition 3.4% from 119.,COMPLETE
2026-06-20,DONALD,1,2026-06-20_DONALD_R1,2026-06-20_DONALD_R1_NEWCOMBE,NEWCOMBE,NEWCOMBE,8,11,CHELSEA THOMPSON,ANN-JEANETTE TINDALE,7,7.86,12.72,0.0,,Distance Fit,62.0,Sectionals,62.0,Projected Speed,59.0,Condition Fit,0.0,Projection Gap,-3.35,Runner Profile DNA,37.9,"Rank #7: strongest supports are Distance Fit 62.0, Sectionals 62.0, Projected Speed 59.0. Main risks are Condition Fit 0.0, Projection Gap -3.35, Runner Profile DNA 37.9.",Profile NEGATIVE | Map MIDFIELD | Action NO MARKET,75.05,78.9,45.0,93.33,95.0,74.74,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 74.7 uses existing confidence where available; otherwise explanatory decomposition.,55.62 > 72.01 > 57.28,2025-12-14 > 2025-12-07 > 2025-11-12,STABLE,-1.66,5 > 2 > 5,MOE > STONY CREEK > CAULFIELD HEATH,STABLE,STABLE: rating trend down -1.66 across last 3 available runs.,performance_rating_v6_research,EVEN,CONTROLLED SPEED MAP,Tempo profiles as even with 1 leader(s) and 8 on-pace runner(s). Map advantage: ENZO CHARLEY. Pressure risk: ENZO CHARLEY.,ENZO CHARLEY,,ENZO CHARLEY,1,8,5,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,,,,,,,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,INSUFFICIENT_SP_SAMPLE,,100.0,,,,0,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_CHEERSTOUS,CHEERS TO US,CHEERSTOUS,10,17,CASSIDY HILL,JANE DUNCAN,16,1.81,55.33,0.0,,Projected Speed,83.0,Profile,+1.75,Late Power,+0.28,Projection Gap,-22.52,Condition Fit,0.0,Sectionals,25.0,"Rank #16: strongest supports are Projected Speed 83.0, Profile +1.75, Late Power +0.28. Main risks are Projection Gap -22.52, Condition Fit 0.0, Sectionals 25.0.",Profile POOR | Map LEADER | Action NO MARKET,90.0,69.2,45.0,93.33,95.0,76.8,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 76.8 uses existing confidence where available; otherwise explanatory decomposition.,38.17 > 40.42 > 39.32 > 47.77,2026-02-24 > 2025-12-27 > 2025-12-21 > 2025-11-16,DECLINING,-9.6,10 > 8 > 10 > 8,HORSHAM > KERANG > HORSHAM > DONALD,DECLINING,DECLINING: rating trend down -9.6 across last 4 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,45,NEUTRAL,,,,,Trainer track,0.0% from 11,Connection profile is under pressure: Trainer track 0.0% from 11.,INSUFFICIENT_SP_SAMPLE,,0.0,,,,0,Connection profile is under pressure: Trainer track 0.0% from 11.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_GASOLINERAINBOW,GASOLINE RAINBOW,GASOLINERAINBOW,11,6,JACK HILL,SYMON WILDE,2,8.34,11.99,0.0,,Projected Speed,93.0,Profile,+0.9,,,Distance Fit,0.0,Condition Fit,0.0,Runner Profile DNA,17.8,"Rank #2: strongest supports are Projected Speed 93.0, Profile +0.9. Main risks are Distance Fit 0.0, Condition Fit 0.0, Runner Profile DNA 17.8.",Profile POOR | Map OFF PACE | Action NO MARKET,73.58,58.8,45.0,93.33,95.0,69.27,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 69.3 uses existing confidence where available; otherwise explanatory decomposition.,56.72 > 64.59,2026-01-02 > 2025-12-16,DECLINING,-7.87,5 > 3,BET365 TERANG > BET365 TERANG,DECLINING,DECLINING: rating trend down -7.87 across last 2 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,53,NEUTRAL,Trainer track,25.0% from 52,,,Jockey track,5.3% from 76,Connection profile is strong: Trainer track 25.0% from 52.,INSUFFICIENT_SP_SAMPLE,-13.7297,25.0,5.2632,13.3333,50.0,8,Connection profile is strong: Trainer track 25.0% from 52.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_SHOWNODOUBT,SHOW NO DOUBT,SHOWNODOUBT,12,3,VALENTIN LE BOEUF,ANTHONY COSGRIFF,13,4.8,20.85,0.0,,Sectionals,61.0,Profile,+1.75,Sectionals,+1.65,Projection Gap,-16.14,Condition Fit,0.0,Runner Profile DNA,27.0,"Rank #13: strongest supports are Sectionals 61.0, Profile +1.75, Sectionals +1.65. Main risks are Projection Gap -16.14, Condition Fit 0.0, Runner Profile DNA 27.0.",Profile POOR | Map PACE | Action NO MARKET,90.0,68.0,45.0,93.33,95.0,76.5,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 76.5 uses existing confidence where available; otherwise explanatory decomposition.,40.6 > 51.4 > 33.02 > 66.71 > 34.02,2026-05-05 > 2026-04-07 > 2025-10-24 > 2025-10-08 > 2025-09-22,IMPROVING,6.58,9 > 6 > 9 > 3 > 13,WNBL > HTON > BRAT > MT G > WNBL,IMPROVING,IMPROVING: rating trend up 6.58 across last 5 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,44,NEGATIVE,,,,,Jockey condition,5.9% from 17,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,INSUFFICIENT_SP_SAMPLE,-18.8679,0.0,0.0,0.0,,1,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_TAGYOURIT,TAGYOURIT,TAGYOURIT,13,16,SHAYLEIGH INGELSE,PAUL PREUSKER,11,5.33,18.78,0.0,,Late Power,+0.24,,,,,Projection Gap,-14.55,Distance Fit,0.0,Condition Fit,0.0,"Rank #11: strongest supports are Late Power +0.24. Main risks are Projection Gap -14.55, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map BACKMARKER | Action NO MARKET,90.0,53.0,45.0,93.33,95.0,72.75,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 72.8 uses existing confidence where available; otherwise explanatory decomposition.,45.67 > 55.22 > 46.19 > 46.99,2025-12-28 > 2025-12-14 > 2025-12-02 > 2025-11-09,STABLE,-1.32,6 > 4 > 8 > 6,NARACOORTE > BORDERTOWN > DONALD > ARARAT,STABLE,STABLE: rating trend down -1.32 across last 4 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,,,,,,,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,INSUFFICIENT_SP_SAMPLE,,6.4103,,,,0,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_THEMADKING,THE MAD KING,THEMADKING,14,13,TOM MADDEN,ANDREW BOBBIN,18,1.11,90.22,0.0,,Pace,+1.6,Late Power,+0.16,,,Runner Profile DNA,0.0,Distance Fit,0.0,Condition Fit,0.0,"Rank #18: strongest supports are Pace +1.6, Late Power +0.16. Main risks are Runner Profile DNA 0.0, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map MIDFIELD | Action NO MARKET,45.0,29.0,45.0,80.0,95.0,51.25,MODERATE,MODERATE confidence. Strongest component is connection 95.0. Weakest component is profile 29.0. Final confidence 51.2 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,39,NEGATIVE,,,,,Trainer/Jockey combo,0.0% from 29,Connection profile is under pressure: Trainer/Jockey combo 0.0% from 29.,INSUFFICIENT_SP_SAMPLE,-28.0131,8.1633,2.9851,0.0,,3,Connection profile is under pressure: Trainer/Jockey combo 0.0% from 29.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_BENJIBEGOOD,BENJI BE GOOD,BENJIBEGOOD,15,5,NOT NOTIFIED,WILLIAM MORRISSEY,8,6.02,16.6,0.0,,Sectionals,65.0,Sectionals,+2.25,Late Power,+0.44,Projection Gap,-12.2,Distance Fit,0.0,Condition Fit,0.0,"Rank #8: strongest supports are Sectionals 65.0, Sectionals +2.25, Late Power +0.44. Main risks are Projection Gap -12.2, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map OFF PACE | Action NO MARKET,90.0,46.0,45.0,93.33,95.0,71.0,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 71.0 uses existing confidence where available; otherwise explanatory decomposition.,,2026-05-22,INSUFFICIENT_HISTORY,0.0,6,LADBROKES GEELONG,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,47,NEUTRAL,,,,,Trainer condition,3.0% from 33,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,INSUFFICIENT_SP_SAMPLE,,0.0,,,,0,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_THEOLDMAN,THE OLD MAN,THEOLDMAN,16,10,LOGAN MCNEIL,GWENDA JOHNSTONE,19,1.11,90.22,0.0,,Pace,+1.6,Late Power,+0.08,,,Runner Profile DNA,0.0,Distance Fit,0.0,Condition Fit,0.0,"Rank #19: strongest supports are Pace +1.6, Late Power +0.08. Main risks are Runner Profile DNA 0.0, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map MIDFIELD | Action NO MARKET,45.0,29.0,45.0,80.0,95.0,51.25,MODERATE,MODERATE confidence. Strongest component is connection 95.0. Weakest component is profile 29.0. Final confidence 51.2 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,41,NEGATIVE,Trainer condition,18.8% from 32,,,Jockey track,0.0% from 26,Connection profile is strong: Trainer condition 18.8% from 32.,INSUFFICIENT_SP_SAMPLE,,0.0,0.0,0.0,,0,Connection profile is strong: Trainer condition 18.8% from 32.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_THEDECEMBRIST,THE DECEMBRIST,THEDECEMBRIST,17,1,BRAD RAWILLER,JOHN MCARDLE,14,4.77,20.96,0.0,,Sectionals,62.0,Sectionals,+1.8,Late Power,+0.16,Projection Gap,-16.23,Distance Fit,0.0,Condition Fit,0.0,"Rank #14: strongest supports are Sectionals 62.0, Sectionals +1.8, Late Power +0.16. Main risks are Projection Gap -16.23, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map PACE | Action NO MARKET,90.0,50.0,45.0,93.33,95.0,72.0,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 72.0 uses existing confidence where available; otherwise explanatory decomposition.,46.65,2025-11-14,INSUFFICIENT_HISTORY,0.0,7,SOUTHSIDE PAKENHAM,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,45,NEUTRAL,,,,,Jockey track,5.4% from 37,Connection profile is under pressure: Jockey track 5.4% from 37.,INSUFFICIENT_SP_SAMPLE,-6.0393,0.0,5.4054,11.7647,,6,Connection profile is under pressure: Jockey track 5.4% from 37.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_STEELDEFENSE,STEEL DEFENSE,STEELDEFENSE,18,4,NOT NOTIFIED,SHAY KEATING,17,1.57,63.85,0.0,,Sectionals,62.0,Sectionals,+1.8,Late Power,+0.32,Projection Gap,-22.82,Distance Fit,0.0,Condition Fit,0.0,"Rank #17: strongest supports are Sectionals 62.0, Sectionals +1.8, Late Power +0.32. Main risks are Projection Gap -22.82, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map PACE | Action NO MARKET,90.0,46.0,45.0,93.33,95.0,71.0,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 71.0 uses existing confidence where available; otherwise explanatory decomposition.,,2026-05-29,INSUFFICIENT_HISTORY,0.0,9,BENDIGO,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,47,NEUTRAL,,,,,Trainer condition,0.0% from 30,Connection profile is under pressure: Trainer condition 0.0% from 30.,INSUFFICIENT_SP_SAMPLE,,11.1111,,,,0,Connection profile is under pressure: Trainer condition 0.0% from 30.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_OSTRAKABAY,OSTRAKA BAY,OSTRAKABAY,19,11,CRAIG ATKINSON,PETER R GRAY,15,3.95,25.3,0.0,,Pace,+1.6,Late Power,+0.08,,,Projection Gap,-18.44,Distance Fit,0.0,Condition Fit,0.0,"Rank #15: strongest supports are Pace +1.6, Late Power +0.08. Main risks are Projection Gap -18.44, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map MIDFIELD | Action NO MARKET,90.0,46.0,45.0,93.33,95.0,71.0,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 71.0 uses existing confidence where available; otherwise explanatory decomposition.,,2026-04-14,INSUFFICIENT_HISTORY,0.0,8,DONALD,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,47,NEUTRAL,,,,,Jockey condition,0.0% from 19,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,INSUFFICIENT_SP_SAMPLE,,0.0,0.0,,,0,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_BRAZENWARRIOR,BRAZEN WARRIOR,BRAZENWARRIOR,2,2,WILL GORDON,PATRICK PAYNE,4,7.25,13.79,0.0,,Profile,+0.9,,,,,Condition Fit,0.0,Projection Gap,-7.54,Sectionals,25.0,"Rank #4: strongest supports are Profile +0.9. Main risks are Condition Fit 0.0, Projection Gap -7.54, Sectionals 25.0.",Profile POOR | Map PACE | Action NO MARKET,87.62,66.6,45.0,93.33,95.0,75.44,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 75.4 uses existing confidence where available; otherwise explanatory decomposition.,39.36 > 72.16,2025-11-30 > 2025-11-13,DECLINING,-32.8,10 > 2,WARRNAMBOOL > BET365 SEYMOUR,DECLINING,DECLINING: rating trend down -32.8 across last 2 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,96,ELITE,Trainer/Jockey combo,20.6% from 180,Combo at track,50.0% from 6,,,Connection profile is strong: Trainer/Jockey combo 20.6% from 180 and combo at track 50.0% from 6 and outperform market expectation.,OUTPERFORMS_MARKET,12.8889,24.3902,22.2222,20.5556,50.0,69,Connection profile is strong: Trainer/Jockey combo 20.6% from 180 and combo at track 50.0% from 6 and outperform market expectation.,COMPLETE
2026-06-20,DONALD,2,2026-06-20_DONALD_R2,2026-06-20_DONALD_R2_HELLENICSTAR,HELLENIC STAR,HELLENICSTAR,20,7,NOT NOTIFIED,VINCENT MALADY,9,5.61,17.81,0.0,,Sectionals,63.0,Sectionals,+1.95,Pace,+1.6,Projection Gap,-13.6,Distance Fit,0.0,Condition Fit,0.0,"Rank #9: strongest supports are Sectionals 63.0, Sectionals +1.95, Pace +1.6. Main risks are Projection Gap -13.6, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map MIDFIELD | Action NO MARKET,90.0,53.7,45.0,93.33,95.0,72.92,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 72.9 uses existing confidence where available; otherwise explanatory decomposition.,49.28,2025-12-20,INSUFFICIENT_HISTORY,0.0,8,BET365 COLAC,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,4 likely leaders create early pressure. Map advantage: GASOLINE RAINBOW. Pressure risk: GASOLINE RAINBOW.,GASOLINE RAINBOW,,GASOLINE RAINBOW,4,6,7,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,47,NEUTRAL,,,,,Trainer condition,4.7% from 43,Connection profile is under pressure: Trainer condition 4.7% from 43.,INSUFFICIENT_SP_SAMPLE,,10.5263,,,,0,Connection profile is under pressure: Trainer condition 4.7% from 43.,COMPLETE
